"district","county","subcounty","parish","year","school_name","ownership","gender","grade","value","location_code","facility_id","source_file"
"Kayunga","Ntenjeru","Busaana","Kiwangula","2019","Kiwangula CU Primary School","Government","Male","Division U","3.0","D01S08P02","kiwangula-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Kiwangula","2019","Kiwangula CU Primary School","Government","Female","Division U","1.0","D01S08P02","kiwangula-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Kiwangula","2019","Kiwangula CU Primary School","Government","Male","Division X","2.0","D01S08P02","kiwangula-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Kiwangula","2019","Kiwangula CU Primary School","Government","Female","Division X","","D01S08P02","kiwangula-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Kiwangula","2019","Kiwangula RC Primary School","Government","Male","Division 1","","D01S08P02","kiwangula-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Kiwangula","2019","Kiwangula RC Primary School","Government","Female","Division 1","","D01S08P02","kiwangula-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Kiwangula","2019","Kiwangula RC Primary School","Government","Male","Division 2","6.0","D01S08P02","kiwangula-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Kiwangula","2019","Kiwangula RC Primary School","Government","Female","Division 2","4.0","D01S08P02","kiwangula-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Kiwangula","2019","Kiwangula RC Primary School","Government","Male","Division 3","8.0","D01S08P02","kiwangula-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Kiwangula","2019","Kiwangula RC Primary School","Government","Female","Division 3","6.0","D01S08P02","kiwangula-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Kiwangula","2019","Kiwangula RC Primary School","Government","Male","Division 4","2.0","D01S08P02","kiwangula-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Kiwangula","2019","Kiwangula RC Primary School","Government","Female","Division 4","1.0","D01S08P02","kiwangula-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Kiwangula","2019","Kiwangula RC Primary School","Government","Male","Division U","1.0","D01S08P02","kiwangula-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Kiwangula","2019","Kiwangula RC Primary School","Government","Female","Division U","","D01S08P02","kiwangula-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Kiwangula","2019","Kiwangula RC Primary School","Government","Male","Division X","","D01S08P02","kiwangula-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Kiwangula","2019","Kiwangula RC Primary School","Government","Female","Division X","","D01S08P02","kiwangula-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Nabuganyi","2019","Nabuganyi CU Primary School","Government","Male","Division 1","","D01S08P05","nabuganyi-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Nabuganyi","2019","Nabuganyi CU Primary School","Government","Female","Division 1","","D01S08P05","nabuganyi-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Nabuganyi","2019","Nabuganyi CU Primary School","Government","Male","Division 2","14.0","D01S08P05","nabuganyi-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Nabuganyi","2019","Nabuganyi CU Primary School","Government","Female","Division 2","16.0","D01S08P05","nabuganyi-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Nabuganyi","2019","Nabuganyi CU Primary School","Government","Male","Division 3","6.0","D01S08P05","nabuganyi-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Nabuganyi","2019","Nabuganyi CU Primary School","Government","Female","Division 3","6.0","D01S08P05","nabuganyi-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Nabuganyi","2019","Nabuganyi CU Primary School","Government","Male","Division 4","2.0","D01S08P05","nabuganyi-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Nabuganyi","2019","Nabuganyi CU Primary School","Government","Female","Division 4","","D01S08P05","nabuganyi-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Nabuganyi","2019","Nabuganyi CU Primary School","Government","Male","Division U","2.0","D01S08P05","nabuganyi-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Nabuganyi","2019","Nabuganyi CU Primary School","Government","Female","Division U","","D01S08P05","nabuganyi-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Nabuganyi","2019","Nabuganyi CU Primary School","Government","Male","Division X","","D01S08P05","nabuganyi-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Nabuganyi","2019","Nabuganyi CU Primary School","Government","Female","Division X","","D01S08P05","nabuganyi-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Nabuganyi","2019","Nabuganyi RC Primary School","Government","Male","Division 1","","D01S08P05","nabuganyi-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Nabuganyi","2019","Nabuganyi RC Primary School","Government","Female","Division 1","","D01S08P05","nabuganyi-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Nabuganyi","2019","Nabuganyi RC Primary School","Government","Male","Division 2","8.0","D01S08P05","nabuganyi-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Nabuganyi","2019","Nabuganyi RC Primary School","Government","Female","Division 2","10.0","D01S08P05","nabuganyi-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Nabuganyi","2019","Nabuganyi RC Primary School","Government","Male","Division 3","2.0","D01S08P05","nabuganyi-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Nabuganyi","2019","Nabuganyi RC Primary School","Government","Female","Division 3","1.0","D01S08P05","nabuganyi-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Nabuganyi","2019","Nabuganyi RC Primary School","Government","Male","Division 4","3.0","D01S08P05","nabuganyi-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Nabuganyi","2019","Nabuganyi RC Primary School","Government","Female","Division 4","","D01S08P05","nabuganyi-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Nabuganyi","2019","Nabuganyi RC Primary School","Government","Male","Division U","","D01S08P05","nabuganyi-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Nabuganyi","2019","Nabuganyi RC Primary School","Government","Female","Division U","","D01S08P05","nabuganyi-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Nabuganyi","2019","Nabuganyi RC Primary School","Government","Male","Division X","1.0","D01S08P05","nabuganyi-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Nabuganyi","2019","Nabuganyi RC Primary School","Government","Female","Division X","","D01S08P05","nabuganyi-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Nampanyi","2019","Nakakandwa RC Primary School","Government","Male","Division 1","","D01S08P06","nakakandwa-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Nampanyi","2019","Nakakandwa RC Primary School","Government","Female","Division 1","","D01S08P06","nakakandwa-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Nampanyi","2019","Nakakandwa RC Primary School","Government","Male","Division 2","4.0","D01S08P06","nakakandwa-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Nampanyi","2019","Nakakandwa RC Primary School","Government","Female","Division 2","5.0","D01S08P06","nakakandwa-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Nampanyi","2019","Nakakandwa RC Primary School","Government","Male","Division 3","6.0","D01S08P06","nakakandwa-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Nampanyi","2019","Nakakandwa RC Primary School","Government","Female","Division 3","5.0","D01S08P06","nakakandwa-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Nampanyi","2019","Nakakandwa RC Primary School","Government","Male","Division 4","4.0","D01S08P06","nakakandwa-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Nampanyi","2019","Nakakandwa RC Primary School","Government","Female","Division 4","5.0","D01S08P06","nakakandwa-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Nampanyi","2019","Nakakandwa RC Primary School","Government","Male","Division U","3.0","D01S08P06","nakakandwa-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Nampanyi","2019","Nakakandwa RC Primary School","Government","Female","Division U","3.0","D01S08P06","nakakandwa-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Nampanyi","2019","Nakakandwa RC Primary School","Government","Male","Division X","2.0","D01S08P06","nakakandwa-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Nampanyi","2019","Nakakandwa RC Primary School","Government","Female","Division X","","D01S08P06","nakakandwa-rc-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Kiwangula","2019","Nakatovu CU Primary School","Government","Male","Division 1","4.0","D01S08P02","nakatovu-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Kiwangula","2019","Nakatovu CU Primary School","Government","Female","Division 1","1.0","D01S08P02","nakatovu-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Kiwangula","2019","Nakatovu CU Primary School","Government","Male","Division 2","20.0","D01S08P02","nakatovu-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Kiwangula","2019","Nakatovu CU Primary School","Government","Female","Division 2","24.0","D01S08P02","nakatovu-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Kiwangula","2019","Nakatovu CU Primary School","Government","Male","Division 3","2.0","D01S08P02","nakatovu-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Kiwangula","2019","Nakatovu CU Primary School","Government","Female","Division 3","6.0","D01S08P02","nakatovu-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Kiwangula","2019","Nakatovu CU Primary School","Government","Male","Division 4","2.0","D01S08P02","nakatovu-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Kiwangula","2019","Nakatovu CU Primary School","Government","Female","Division 4","2.0","D01S08P02","nakatovu-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Kiwangula","2019","Nakatovu CU Primary School","Government","Male","Division U","1.0","D01S08P02","nakatovu-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Kiwangula","2019","Nakatovu CU Primary School","Government","Female","Division U","1.0","D01S08P02","nakatovu-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Kiwangula","2019","Nakatovu CU Primary School","Government","Male","Division X","","D01S08P02","nakatovu-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Kiwangula","2019","Nakatovu CU Primary School","Government","Female","Division X","","D01S08P02","nakatovu-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Namusaala","2019","Namusaala CU Primary School","Government","Male","Division 1","1.0","D01S08P08","namusaala-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Namusaala","2019","Namusaala CU Primary School","Government","Female","Division 1","","D01S08P08","namusaala-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Namusaala","2019","Namusaala CU Primary School","Government","Male","Division 2","25.0","D01S08P08","namusaala-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Namusaala","2019","Namusaala CU Primary School","Government","Female","Division 2","36.0","D01S08P08","namusaala-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Namusaala","2019","Namusaala CU Primary School","Government","Male","Division 3","17.0","D01S08P08","namusaala-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Namusaala","2019","Namusaala CU Primary School","Government","Female","Division 3","18.0","D01S08P08","namusaala-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Namusaala","2019","Namusaala CU Primary School","Government","Male","Division 4","17.0","D01S08P08","namusaala-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Namusaala","2019","Namusaala CU Primary School","Government","Female","Division 4","13.0","D01S08P08","namusaala-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Namusaala","2019","Namusaala CU Primary School","Government","Male","Division U","17.0","D01S08P08","namusaala-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Namusaala","2019","Namusaala CU Primary School","Government","Female","Division U","9.0","D01S08P08","namusaala-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Namusaala","2019","Namusaala CU Primary School","Government","Male","Division X","4.0","D01S08P08","namusaala-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Namusaala","2019","Namusaala CU Primary School","Government","Female","Division X","2.0","D01S08P08","namusaala-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Namusaala","2019","Namutya CU Primary School","Government","Male","Division 1","","D01S08P08","namutya-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Namusaala","2019","Namutya CU Primary School","Government","Female","Division 1","","D01S08P08","namutya-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Namusaala","2019","Namutya CU Primary School","Government","Male","Division 2","6.0","D01S08P08","namutya-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Namusaala","2019","Namutya CU Primary School","Government","Female","Division 2","9.0","D01S08P08","namutya-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Namusaala","2019","Namutya CU Primary School","Government","Male","Division 3","7.0","D01S08P08","namutya-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Namusaala","2019","Namutya CU Primary School","Government","Female","Division 3","7.0","D01S08P08","namutya-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Namusaala","2019","Namutya CU Primary School","Government","Male","Division 4","7.0","D01S08P08","namutya-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Namusaala","2019","Namutya CU Primary School","Government","Female","Division 4","6.0","D01S08P08","namutya-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Namusaala","2019","Namutya CU Primary School","Government","Male","Division U","9.0","D01S08P08","namutya-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Namusaala","2019","Namutya CU Primary School","Government","Female","Division U","8.0","D01S08P08","namutya-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Namusaala","2019","Namutya CU Primary School","Government","Male","Division X","","D01S08P08","namutya-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Namusaala","2019","Namutya CU Primary School","Government","Female","Division X","","D01S08P08","namutya-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Namukuma","2019","Nangabo CU Primary School","Government","Male","Division 1","1.0","D01S08P07","nangabo-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
"Kayunga","Ntenjeru","Busaana","Namukuma","2019","Nangabo CU Primary School","Government","Female","Division 1","","D01S08P07","nangabo-cu-primary-school_kayunga","kayunga_ple_analysis_cleaned.csv"
